id,name,type,acidity,fizziness,intensity,sweetness,tannin,flavor1,flavor2,flavor3,flavor4,flavor5,average_rating,price_amount,price_currency,review_count,food_ids,food_names
1163117,Saint-Émilion Grand Cru (Grand Cru Classé until 2012),Saint-Émilion,3.3448231,,4.0594344,1.5046881,3.3648818,leather,oak,earthy,tobacco,cherry,4.1,58.68690080350936,USD,2930,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1105820,Margaux,Margaux,4.1055098,,3.740988,1.4725795,3.703037,cherry,oak,tobacco,red fruit,blackberry,4.1,39.124600535672904,USD,2716,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
85172,Barbaresco Santo Stefano,Barbaresco,4.6117067,,3.7578008,1.6428682,3.9008193,leather,cherry,tobacco,red fruit,earthy,4.1,71.72843431540032,USD,2714,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1783617,Numina Syrah,Syrah,2.9401183,,3.9672108,1.9140838,3.2646987,oak,pepper,blackberry,vanilla,chocolate,4.1,31.225008045218985,USD,2594,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
78393,Merlot,Merlot,1.856488,,3.9740932,1.8807495,2.3046515,oak,plum,cherry,blackberry,vanilla,4.1,73.28318214694251,USD,16446,4; 8; 9,Beef; Lamb; Veal
1187120,Primitivo Salento Artas,Primitivo,2.0409265,,4.075363,2.8629491,2.4490085,plum,cherry,blackberry,oak,chocolate,4.1,57.35205559325936,USD,2419,4; 5; 8; 20,Beef; Pasta; Lamb; Poultry
2242419,Riesling Trocken Brauneberger Juffer Sonnenuhr GG,Riesling,4.409364,,3.1526463,1.9112339,,minerals,citrus,honey,lemon,apple,4.1,79.65563276841577,USD,2393,10; 13; 15; 20; 41,Pork; Shellfish; Spicy food; Poultry; Cured Meat
1179830,Calicanto,N/A,,,,,,blackberry,oak,black fruit,pepper,plum,4.1,39.827816384207885,USD,13665,N/A,N/A
93055,Montepulciano d'Abruzzo Riserva,Montepulciano d'Abruzzo,3.9075565,,3.0245552,1.5698795,3.1201038,oak,cherry,blackberry,leather,tobacco,4.1,52.57271762715441,USD,22772,4; 5; 9; 10,Beef; Pasta; Veal; Pork
96148,Grand Barossa Shiraz ,Shiraz,2.995416,,4.689965,1.9753529,3.0799637,blackberry,pepper,plum,oak,vanilla,3.9,31.225008045218985,USD,15757,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
73364,Grand Blend,Malbec,3.5389163,,4.0014777,3.1472414,3.025419,oak,vanilla,chocolate,black fruit,caramel,4.1,57.35205559325936,USD,1848,4; 8; 10; 20; 34; 38,Beef; Lamb; Pork; Poultry; Mushrooms; Blue cheese
1275961,Saint-Émilion Grand Cru,Saint-Émilion,3.2397976,,4.1731596,1.6489671,3.3280475,oak,blackberry,vanilla,leather,tobacco,4.1,52.16613404756387,USD,1805,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1439417,Gewürztraminer Alsace Cuvée des Seigneurs de Ribeaupierre,Gewürztraminer,2.3212922,,3.8902395,3.1568515,,lychee,honey,tropical,apricot,pineapple,4.1,71.72843431540032,USD,1788,10; 12; 15; 20; 35,"Pork; Rich fish (salmon, tuna etc); Spicy food; Poultry; Mild and soft cheese"
1623438,Le Passage Saint-Joseph,Saint-Joseph,3.530655,,4.28649,1.8771241,3.3686342,pepper,blackberry,oak,vanilla,black fruit,4.1,33.77398829380829,USD,1757,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
2439,To Kalon Vineyard Reserve Fumé Blanc,Sauvignon Blanc,4.0661216,,3.022797,1.5281183,,oak,citrus,butter,lemon,vanilla,4.1,72.00869202264786,USD,1630,13; 19; 39,Shellfish; Vegetarian; Goat cheese
1644452,Sanct Valentin Sauvignon,White,3.430318,,3.791901,2.1780922,,citrus,peach,minerals,apple,gooseberry,4.2,54.16583028252273,USD,13083,5; 13; 17; 28; 41,Pasta; Shellfish; Mature and hard cheese; Lean fish; Cured Meat
3085,Chardonnay,Chardonnay,2.9472585,,4.670086,2.2457643,,oak,butter,citrus,vanilla,pear,4.1,33.45536576273463,USD,1577,10; 12; 19; 20,"Pork; Rich fish (salmon, tuna etc); Vegetarian; Poultry"
1387403,Margaux,Margaux,4.2825975,,3.8006365,1.5367742,3.862691,blackcurrant,plum,tobacco,oak,leather,4.1,35.86960622113483,USD,1466,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
86560,Barbaresco Asili,Barbaresco,4.6542807,,3.5754511,1.5262623,4.1628294,leather,red fruit,tobacco,cherry,oak,4.1,91.76328894921498,USD,1357,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
3087,Pinot Noir,Pinot Noir,3.4343278,,3.152839,1.6783713,2.1494758,cherry,strawberry,oak,red fruit,smoke,4.1,60.53828090399599,USD,1353,9; 10; 20; 34,Veal; Pork; Poultry; Mushrooms
1211935,Pernand-Vergelesses 'Les Combottes',Côte de Beaune White,3.3165298,,3.765298,1.5948757,,oak,butter,pear,apple,minerals,4.1,39.124600535672904,USD,1283,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
6277,Director's Cut Cabernet Sauvignon,Cabernet Sauvignon,3.0758052,,4.7707143,1.5258689,3.344052,oak,vanilla,blackberry,cherry,plum,4,60.53828090399599,USD,16213,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
11604,Malleolus,Ribera Del Duero Red,3.6766682,,3.9335637,1.8307647,3.5062358,oak,vanilla,blackberry,chocolate,leather,4.3,87.62119604525735,USD,37864,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
2619541,Simbiosi Toscana,Red,3.1814556,,3.42189,1.6377435,3.076089,oak,leather,plum,cherry,cassis,4.1,81.88599048593142,USD,1011,4; 8; 9; 20; 41,Beef; Lamb; Veal; Poultry; Cured Meat
18322,Quinta Generation (5th),N/A,,,,,,oak,vanilla,pepper,plum,chocolate,4.1,47.15613459890214,USD,4921,N/A,N/A
1530459,Cabernet Sauvignon,Cabernet Sauvignon,3.4050574,,4.681021,1.6006142,3.476923,oak,vanilla,plum,blackberry,chocolate,4.1,63.72450621473262,USD,857,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
1130293,Founder's Collection Cabernet Sauvignon,Cabernet Sauvignon,2.9826798,,4.3091464,1.7577785,3.287349,oak,vanilla,blackberry,black fruit,blackcurrant,4.2,69.45971177405856,USD,10797,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
85913,Bourgogne Aligoté,White,3.4315963,,3.652823,1.391748,,citrus,minerals,lemon,oak,butter,4.1,306.47603752943775,USD,829,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
21009,Pomino Vin Santo,N/A,,,,,,apricot,caramel,honey,almond,raisin,4.1,66.91073152546926,USD,804,N/A,N/A
31314,Wade Block 2 Vineyard Shiraz,Shiraz,3.105817,,4.6117945,2.0228395,3.1043544,oak,blackberry,pepper,plum,chocolate,4.1,47.793379661049464,USD,801,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
94825,Pessac-Léognan (Grand Cru Classé de Graves),Pessac-Léognan,4.175491,,4.2228155,1.6630763,4.2825494,oak,leather,tobacco,vanilla,blackcurrant,4.1,35.86960622113483,USD,16024,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
89390,Châteauneuf-du-Pape,Châteauneuf-du-Pape Red,3.0976882,,4.6693425,1.6998943,2.8602679,oak,cherry,blackberry,leather,pepper,4.2,45.64536729161839,USD,12201,8; 10; 20,Lamb; Pork; Poultry
1203230,Von der Fels Riesling,Riesling,4.681298,,2.9218888,1.5485417,,minerals,citrus,green apple,lemon,honey,4,48.9111397330258,USD,4725,10; 13; 15; 20; 41,Pork; Shellfish; Spicy food; Poultry; Cured Meat
1203578,Vecina,Cabernet Sauvignon,3.5161405,,4.738061,1.819447,3.6118739,oak,leather,blackberry,tobacco,dark fruit,4.7,717.2843431540033,USD,2046,4; 8; 11; 17; 20,"Beef; Lamb; Game (deer, venison); Mature and hard cheese; Poultry"
1451659,Musigny Grand Cru,Côte de Nuits Red,4.444722,,3.2399445,2.1277223,2.8067222,leather,black fruit,minerals,black cherry,raspberry,4.7,21518.530294620097,USD,180,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1864592,Pomerol,Pomerol,3.4182708,,4.2605267,1.4981704,3.5329828,blackcurrant,blackberry,plum,vanilla,leather,4.1,32.603833779727424,USD,634,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
2408552,Terrasses du Larzac,Red,3.550168,,3.8174686,1.6397744,3.4420137,plum,leather,oak,cherry,dark fruit,4.2,32.603833779727424,USD,7445,4; 5; 9,Beef; Pasta; Veal
1532055,Nuits-Saint-Georges 1er Cru 'Les Corvées Pagets',Côte de Nuits Red,4.1633887,,3.0757492,1.9508548,2.736876,raspberry,oak,leather,cherry,strawberry,4.1,730.3258766658943,USD,587,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
5292669,Malvasia 10 Years Old Madeira,Madeira,3.9806182,,4.786801,4.9030914,,raisin,caramel,walnut,toffee,fig,4.1,50.979604971786095,USD,582,16; 27,Sweet desserts; Appetizers and snacks
1145413,Pauillac (Grand Cru Classé),Pauillac,4.1958647,,4.225665,1.5057719,4.166937,oak,leather,tobacco,blackcurrant,earthy,4.1,52.16613404756387,USD,19387,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1198151,Pomerol,Pomerol,3.5469954,,4.0007625,1.6712555,3.6816592,oak,chocolate,pepper,black cherry,clove,4.1,45.64536729161839,USD,561,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
98166,Saint-Estèphe,Saint-Estèphe,4.2029166,,4.218975,1.6171582,4.2764597,oak,leather,tobacco,blackberry,blackcurrant,4.1,37.173759572323924,USD,27863,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1252936,Royal Palmeira Loureiro Sur Lies Fines,White,3.9657278,,3.0291078,1.3426292,,peach,stone fruit,lime,citrus,stone,4.1,40.78368397742888,USD,509,13; 27; 28; 41,Shellfish; Appetizers and snacks; Lean fish; Cured Meat
1607907,Barolo Ceretta di Perno,Barolo,4.7354784,,3.6781523,1.1484783,4.2746086,cherry,leather,strawberry,earthy,raspberry,4.1,74.87629480231082,USD,506,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1174698,Saint-Émilion Grand Cru,Saint-Émilion,3.2760594,,4.0327015,1.4725748,3.5070274,oak,leather,blackberry,plum,vanilla,4,57.35205559325936,USD,2331,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1626287,Pinot Noir,Pinot Noir,3.732615,,2.3791602,1.4920126,2.1698732,cherry,strawberry,oak,leather,forest floor,4.1,73.60180467801618,USD,480,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1480,Capsico Rosso,Red,3.1172528,,3.540206,1.9323624,3.1614008,leather,smoke,vanilla,oak,plum,4.1,57.35205559325936,USD,476,4; 5; 9; 20,Beef; Pasta; Veal; Poultry
1173901,Le Bandite Chianti Classico Riserva,Chianti Classico,3.8996198,,3.4298491,1.6692795,3.6938212,oak,cherry,leather,blackberry,plum,4,42.05817410172353,USD,1573,4; 5; 9; 41,Beef; Pasta; Veal; Cured Meat
1163903,Rioja Reserva,Rioja Red,3.6792133,,3.855774,1.6731486,3.6715841,oak,vanilla,leather,cherry,tobacco,4.1,31.225008045218985,USD,223960,4; 8; 9; 20,Beef; Lamb; Veal; Poultry
2394768,Red Blend,Bordeaux Blend,3.5566487,,3.8311465,1.7424891,3.2995803,oak,dark fruit,cedar,cassis,cherry,4.1,28.67602779662968,USD,450,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1195812,Rully 1er Cru 'Clos Saint-Jacques',Côte Chalonnaise White,2.7566001,,2.92332,1.213,,oak,apple,pear,minerals,butter,4.1,39.124600535672904,USD,444,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
1169652,Saint-Georges-Saint-Émilion,Saint-Émilion,3.4416578,,4.378312,1.4487585,3.5467522,oak,earthy,cherry,plum,chocolate,4,54.16583028252273,USD,4533,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1265175,Sommarovina Valtellina Superiore Sassella,Nebbiolo,4.3052483,,3.6434014,1.5451356,4.1841893,cherry,raspberry,tobacco,red fruit,earthy,4,73.28318214694251,USD,3617,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
4091,Pauillac (Grand Cru Classé),Pauillac,4.1701455,,4.1979265,1.5887796,4.1748037,oak,leather,tobacco,cassis,blackberry,4.1,78.24920107134581,USD,31190,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1126809,Pauillac (Grand Cru Classé),Pauillac,4.1858835,,4.20755,1.5422833,4.2897663,oak,leather,cedar,blackcurrant,tobacco,4,58.68690080350936,USD,14008,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1640916,Mater Matuta Lazio Rosso,Red,3.1083045,,3.5865788,1.8191086,2.8516564,oak,chocolate,tobacco,cherry,blackberry,4.2,79.65563276841577,USD,3831,4; 5; 9; 20,Beef; Pasta; Veal; Poultry
1219785,Sauvignon Blanc,Sauvignon Blanc,4.40785,,2.6507277,1.4581056,,citrus,tropical,grapefruit,passion fruit,lime,3.9,20.7104645197881,USD,2917,13; 19; 39,Shellfish; Vegetarian; Goat cheese
81161,Vintage Port,Vintage Port,2.9348903,,4.134643,4.79989,,caramel,prune,raisin,plum,roasted almond,4.1,96.54262691531993,USD,417,17; 38,Mature and hard cheese; Blue cheese
1884747,Origin Sauvignon Blanc,Sauvignon Blanc,4.4092402,,2.647287,1.3917422,,citrus,passion fruit,grapefruit,gooseberry,tropical,4,43.01404169494452,USD,6535,13; 19; 39,Shellfish; Vegetarian; Goat cheese
98028,Il Carbonaione Alta Valle della Greve,Red,3.2371938,,3.3971007,1.7868766,3.014169,cherry,blackberry,leather,oak,plum,4.2,42.39037297708031,USD,5356,4; 8; 9; 20; 41,Beef; Lamb; Veal; Poultry; Cured Meat
1261459,Túfoblu Barbaresco,Barbaresco,4.8933535,,3.6941693,1.313867,4.246103,cherry,red fruit,licorice,mint,leather,4.1,101.95920994357219,USD,410,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1417028,10 Year Old White Medium Dry Porto,White Port,3,,4.358772,4.26462,,caramel,oak,citrus,nutty,vanilla,4.1,50.94774271867873,USD,396,27; 37; 40; 41,Appetizers and snacks; Fruity desserts; Aperitif; Cured Meat
2277388,Late Harvest Series Moscato,White,3.017857,,3,2.4633927,,peach,honey,melon,lychee,pineapple,4.1,15.931126553683155,USD,394,10; 13; 17; 19; 28; 35,Pork; Shellfish; Mature and hard cheese; Vegetarian; Lean fish; Mild and soft cheese
1199341,Cabernet Sauvignon,Cabernet Sauvignon,3.567011,,4.2751007,1.6501501,3.4887621,oak,plum,tobacco,leather,cassis,4,25.489802485893048,USD,3300,4; 8; 20,Beef; Lamb; Poultry
1282110,Grádus Cuvée,Red,3.09569,,3.9033265,1.5312551,3.1977193,oak,plum,chocolate,tobacco,blackberry,4.1,94.94951425995161,USD,388,4; 8; 10; 11; 41,"Beef; Lamb; Pork; Game (deer, venison); Cured Meat"
1268827,Barossa Shiraz,Shiraz,3.0074902,,4.6557455,1.9189264,3.0223696,oak,plum,chocolate,pepper,vanilla,4.1,70.09695683620589,USD,4939,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
84777,Barolo Lecinquevigne,Barolo,4.6483817,,3.8910644,1.4512459,4.3675075,leather,cherry,earthy,tobacco,oak,4.1,76.46940745767914,USD,11905,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
5962585,Single Vineyard Sauvignon Blanc,Sauvignon Blanc,4.4320335,,2.5691803,1.3697168,,citrus,tropical,grapefruit,passion fruit,gooseberry,4,25.489802485893048,USD,7140,13; 19; 39,Shellfish; Vegetarian; Goat cheese
1177796,Les Hauts du Tertre Margaux,Margaux,4.1458497,,3.7077134,1.4114081,3.68725,leather,tobacco,oak,earthy,blackcurrant,4,32.603833779727424,USD,6171,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
4829864,Haragán Reserva Especial,Red,3.2197526,,3.9113193,1.8062612,3.5141873,vanilla,oak,plum,cocoa,coffee,4.2,56.07756546896471,USD,1229,4; 5; 9; 20,Beef; Pasta; Veal; Poultry
8183449,Origine,Cabernet Sauvignon,3.1355233,,4.326724,1.7267118,3.383325,oak,plum,vanilla,black fruit,blackcurrant,4,50.979604971786095,USD,743,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1102060,Antica Chiusina Vino Nobile di Montepulciano,Vino Nobile Di Montepulciano,3.9388206,,3.5093753,1.9801079,3.7040632,leather,oak,chocolate,vanilla,cherry,4.1,79.65563276841577,USD,1952,4; 11; 20,"Beef; Game (deer, venison); Poultry"
1165731,Château Canuet Margaux,Margaux,4.0674834,,3.501093,1.2237748,3.405066,leather,oak,chocolate,tobacco,blueberry,4.1,39.124600535672904,USD,342,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
13793,Haut-Médoc (Grand Cru Classé),Haut-Médoc,4.1493607,,4.189777,1.5614971,4.2096004,oak,leather,blackcurrant,blackberry,tobacco,4,42.39037297708031,USD,33027,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
1617430,Muscat Of Alexandria Late Harvest Artemisa,N/A,,,,,,honey,tropical,peach,orange,lychee,4.1,31.54363057629265,USD,326,N/A,N/A
84331,Moscato,N/A,,,,,,tropical,melon,pineapple,peach,lemon,3.9,9.558675932209892,USD,2792,N/A,N/A
6328100,Refosco dal Peduncolo Rosso,Red,2.680092,,4.067246,2.7520924,2.7176154,cherry,sour cherry,cranberry,vanilla,tobacco,4.1,65.31761887010094,USD,311,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
1159118,Durif,N/A,,,,,,plum,vanilla,blackberry,chocolate,oak,4,50.979604971786095,USD,2264,N/A,N/A
1468357,Cabernet Sauvignon,Cabernet Sauvignon,3.7798884,,4.3440084,1.6804171,3.9738803,oak,blackberry,vanilla,cassis,dark fruit,4,47.793379661049464,USD,1219,4; 8; 20,Beef; Lamb; Poultry
1130333,Beaune-Grèves 1er Cru,Côte de Beaune Red,3.593989,,2.7067866,1.5120605,2.1009264,earthy,mushroom,raspberry,cherry,red fruit,4.1,123.8945683629642,USD,282,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
23063,Shiraz,Syrah,3.3011212,,4.3070498,1.7513938,3.1060746,plum,pepper,oak,vanilla,dark fruit,4,25.489802485893048,USD,1759,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
4928849,Barbaresco Riserva Moccagatta,Barbaresco,4.710865,,3.4159071,1.4768355,4.295654,leather,mushroom,earthy,tar,tobacco,4.1,202.14376943431,USD,269,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
95996,La Grande Châtelaine  Côte de Beaune,Côte de Beaune White,3.071515,,3.289697,1.6535606,,pear,beeswax,honey,oak,melon,4.1,52.16613404756387,USD,262,5; 12; 13; 35; 41,"Pasta; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese; Cured Meat"
1191335,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Saint-Émilion,3.3767555,,4.2354093,1.9075102,3.562995,oak,leather,blackberry,chocolate,tobacco,4.4,172.80570809598998,USD,7620,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
2403254,Rosé,Rosé,3.4722354,,3.0882354,1.9962354,,strawberry,citrus,cherry,peach,wild strawberry,4.1,78.06252011304746,USD,247,13; 15; 27; 37; 40,Shellfish; Spicy food; Appetizers and snacks; Fruity desserts; Aperitif
1182124,Saint-Émilion Grand Cru,Saint-Émilion,3.2406175,,4.281064,1.7463106,3.5595405,oak,plum,blackberry,chocolate,leather,4,45.64536729161839,USD,3503,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
11079,Haut Vallée du Gassac Rouge,Red,3.7813988,,3.8511028,1.5869389,3.513087,leather,blackberry,earthy,tobacco,oak,4.1,60.53828090399599,USD,12657,4; 5; 9,Beef; Pasta; Veal
91020,Margaux,Margaux,4.1840415,,3.8770852,1.4657822,3.890228,oak,leather,blackberry,tobacco,cassis,4,71.72843431540032,USD,17597,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
95029,Chambertin-Clos de Bèze Grand Cru,Côte de Nuits Red,4.245722,,2.989799,1.632596,2.7513163,strawberry,earthy,coffee,blueberry,red cherry,4.1,906.3865790764223,USD,230,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1172722,Barbaresco Riserva,Barbaresco,4.439288,,3.8504066,1.3280678,3.6521695,plum,mushroom,leather,tobacco,chocolate,4.1,215.18530294620098,USD,229,4; 5; 8; 11,"Beef; Pasta; Lamb; Game (deer, venison)"
93051,Chardonnay,White,3.8124151,,3.4263139,2.518235,,oak,butter,vanilla,honey,banana,4.1,71.69006949157419,USD,2666,5; 19; 27; 28; 41,Pasta; Vegetarian; Appetizers and snacks; Lean fish; Cured Meat
55394,Chablis Premier Cru 'Fourchaume',Chablis,4.030319,,3.3587444,1.7569362,,citrus,apple,lemon,minerals,cream,4.1,26.083067023781936,USD,212,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
1474060,Sessio,Bordeaux Blend,4.504265,,3.8466666,1.3960049,4.1563725,oak,tobacco,blackberry,chocolate,plum,4.1,94.94951425995161,USD,588,4; 8,Beef; Lamb
1129067,Nuits-Saint-Georges 1er Cru 'Les Vaucrains',Côte de Nuits Red,4.031561,,2.97127,1.7819577,2.8426192,cherry,red fruit,raspberry,black fruit,blackberry,4.1,97.81150133918226,USD,202,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1136380,Médoc,Médoc,4.1660914,,4.165829,1.6672807,4.1639123,oak,leather,plum,tobacco,blackberry,3.9,32.603833779727424,USD,12159,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1589561,Corton-Bressandes Grand Cru,Côte de Beaune Red,3.9885426,,2.8491457,1.151005,2.5694723,raspberry,strawberry,red fruit,pepper,leather,4.1,143.45686863080064,USD,194,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1577058,Ruppertsberger Reiterpfad Riesling,Riesling,4.492116,,3.224438,1.7436348,,minerals,peach,citrus,lemon,stone,4,50.94774271867873,USD,2106,10; 13; 15; 20; 41,Pork; Shellfish; Spicy food; Poultry; Cured Meat
4327,Hilltop Cabernet Sauvignon,Cabernet Sauvignon,2.974893,,4.783858,1.6156943,3.2962222,oak,vanilla,cherry,blackberry,plum,4.1,41.4209290395762,USD,12835,4; 8; 11,"Beef; Lamb; Game (deer, venison)"
779048,Saint-Émilion Grand Cru (Grand Cru Classé),Saint-Émilion,3.422864,,4.0736785,1.6251858,3.4280767,oak,plum,leather,blackberry,cherry,4,42.39037297708031,USD,6005,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1235879,Cava Gran Reserva Barrica,Cava,3.4863474,3.7087808,3.0979414,,,apple,oak,pear,citrus,cream,4,73.28318214694251,USD,3735,13; 27; 28; 40; 41,Shellfish; Appetizers and snacks; Lean fish; Aperitif; Cured Meat
1565715,Castello di Brolio Vin Santo del Chianti Classico,Vin Santo,4.491607,,3.960246,4.8717823,,honey,caramel,oak,raisin,almond,4.1,70.09695683620589,USD,1681,16; 38,Sweet desserts; Blue cheese
2526510,Riserva Trebbiano,White,3.8672574,,3.5612545,2.4654381,,oak,honey,vanilla,butter,peach,4.2,71.69006949157419,USD,4143,5; 19; 27; 28; 41,Pasta; Vegetarian; Appetizers and snacks; Lean fish; Cured Meat
1870463,350° de Bellevue Saint-Émilion Grand Cru,Saint-Émilion,3.5666957,,4.523739,1.6084348,3.4382608,vanilla,cigar,leather,dark chocolate,oak,4.1,58.68690080350936,USD,171,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1137544,Amarone della Valpolicella Classico,Amarone,2.2866554,,4.7347574,3.1915126,2.2165847,oak,cherry,vanilla,plum,tobacco,4.2,84.7699678272913,USD,16061,4; 8; 11; 38,"Beef; Lamb; Game (deer, venison); Blue cheese"
1213029,Pommard 'Les Vignots',Côte de Beaune Red,4.1118517,,3.4203703,1.0109259,2.5848148,cheese,cherry,red fruit,truffle,smoke,4.1,110.85303485107323,USD,167,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
16626,Chablis 1er Cru 'Vaulorent',Chablis,3.9841049,,3.0184705,1.4798537,,minerals,citrus,lemon,honey,grapefruit,4,39.124600535672904,USD,898,10; 12; 13; 35,"Pork; Rich fish (salmon, tuna etc); Shellfish; Mild and soft cheese"
1157631,Gran Duque d'Alba Gran Reserva,N/A,,,,,,dried fruit,dried blackberry,prune,molasses,toast,4.1,44.60715435031283,USD,161,N/A,N/A
1136182,Châteauneuf-du-Pape,Châteauneuf-du-Pape Red,3.0785248,,4.6821113,1.7007303,2.8801641,cherry,leather,blackberry,pepper,earthy,4.1,163.0191688986371,USD,5475,8; 10; 20,Lamb; Pork; Poultry
1245,Bin 128 Shiraz,Shiraz,3.0721202,,4.5786185,2.111804,3.1443338,oak,pepper,blackberry,vanilla,plum,4,57.35205559325936,USD,12334,4; 8; 10; 11,"Beef; Lamb; Pork; Game (deer, venison)"
1681662,Pommard 1er Cru 'Les Fremiers',Côte de Beaune Red,3.7540758,,2.3790758,1.6518908,2.4739916,leather,clove,oak,chocolate,strawberry,4.1,65.20766755945485,USD,155,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
3961263,Tokaji Aszú 5 Puttonyos,Tokaji Aszú,4.7447004,,3.392857,4.8691244,,honey,quince,apricot,marmalade,raisin,4.1,73.92042720908984,USD,154,16; 38,Sweet desserts; Blue cheese
1700044,Fixin,Côte de Nuits Red,4.2572374,,2.9470718,1.8463813,2.4480662,cranberry,vanilla,oak,cherry,red fruit,4.1,39.124600535672904,USD,149,4; 9; 11; 20,"Beef; Veal; Game (deer, venison); Poultry"
1240361,Saint-Émilion,Saint-Émilion,3.6302328,,4.461628,1,3.8389535,vanilla,cedar,oak,blackberry,blueberry,4.1,45.64536729161839,USD,143,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1289986,Nit de Nin Mas d'en Caçador,Priorat Red,3.3617134,,4.7314477,2.422293,3.2922719,cedar,blackberry,cream,vanilla,black cherry,4.3,123.8945683629642,USD,1438,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
1170990,L'Arret Buffatte Pouilly-Fumé,White,4.082264,,2.2198958,1.2735957,,minerals,citrus,lemon,grapefruit,melon,3.9,22.634066425595897,USD,1935,10; 13; 15; 19; 39,Pork; Shellfish; Spicy food; Vegetarian; Goat cheese
1185004,Valtellina Superiore Riserva,Nebbiolo,4.3593903,,3.7467008,2.0584338,4.17223,oak,leather,cherry,tobacco,vanilla,4.1,79.65563276841577,USD,968,4; 8; 11; 20,"Beef; Lamb; Game (deer, venison); Poultry"
3194761,Les Crêches Saint-Véran,Macônnais White,2.7166667,,3.238611,2.1293519,,cream,vanilla,peach,stone,citrus,4.1,19.400628364796482,USD,134,5; 19; 41,Pasta; Vegetarian; Cured Meat
